lat,lon,PSurf_autumn,PSurf_spring,PSurf_summer,PSurf_winter,Qair_autumn,Qair_spring,Qair_summer,Qair_winter,Rainf_autumn,Rainf_spring,Rainf_summer,Rainf_winter,Snowf_autumn,Snowf_spring,Snowf_summer,Snowf_winter,Tair_autumn,Tair_spring,Tair_summer,Tair_winter,Wind_autumn,Wind_spring,Wind_summer,Wind_winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
27.25,3.25,97341.09,97173.78,96925.27,97871.06,0.0047817132,0.0036294132,0.0037575944,0.0030653886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.98337,298.24997,309.04993,288.4166,4.9959645,5.5419483,5.491815,4.965469,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.25,3.75,96505.4,96337.01,96118.02,96997.32,0.004782662,0.0035976842,0.0037994313,0.0030600037,0.0,0.0,0.0,1.4308058e-08,0.0,0.0,0.0,0.0,299.45007,297.81665,308.58337,287.9499,5.1613345,5.6419697,5.59323,5.0698814,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
27.25,4.25,96297.5,96128.51,95915.77,96780.57,0.004893603,0.0036409684,0.0039208126,0.0031204608,0.0,0.0,0.0,1.4799851e-08,0.0,0.0,0.0,0.0,299.08337,297.5167,308.21664,287.61673,5.2012877,5.675759,5.635553,5.0477242,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.25,4.75,95549.94,95376.44,95195.23,95996.96,0.004947306,0.0036020714,0.0040085427,0.0031049997,0.0,2.7597687e-07,0.0,0.0,0.0,0.0,0.0,0.0,298.65005,297.1166,307.84998,287.18332,4.979328,5.4323783,5.389546,4.7252545,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.25,5.25,95404.88,95226.47,95056.15,95838.71,0.0049675903,0.0035309151,0.00405198,0.003050806,0.0,3.8482082e-07,0.0,0.0,0.0,0.0,0.0,0.0,298.28336,296.78323,307.51672,286.78333,4.5889206,5.023152,5.000524,4.286058,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.25,5.75,95382.51,95200.19,95036.91,95810.35,0.0050480086,0.003522719,0.00414558,0.0030720176,0.0,1.9691835e-07,0.0,0.0,0.0,0.0,0.0,0.0,298.2167,296.81656,307.44995,286.81656,4.1195426,4.5698366,4.6214557,3.7931757,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.25,6.25,96369.6,96188.81,95995.586,96837.44,0.0052049854,0.0036147318,0.004327594,0.0031989135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.44992,297.21667,307.7167,287.18326,3.8377645,4.3323774,4.435942,3.485563,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.25,6.75,95934.75,95753.69,95582.06,96379.664,0.00526895,0.0036472047,0.004428711,0.003221593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.98322,296.88327,307.31665,286.78342,3.5986488,4.0771756,4.295758,3.2832253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.25,7.25,95973.35,95792.375,95630.76,96415.34,0.005540993,0.0038040702,0.0047286474,0.0033967637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.31668,297.3834,307.71658,287.2501,3.5935984,4.1137023,4.407823,3.3314257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.25,7.75,95868.836,95686.25,95536.85,96300.34,0.005679755,0.0038501723,0.0048668343,0.0034312124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.31674,297.4833,307.55002,287.24997,3.847231,4.486488,4.7046885,3.705825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.25,8.25,95324.85,95143.68,95025.21,95726.414,0.0055969437,0.0037934445,0.0049150162,0.0033005944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.05002,297.35,307.28317,287.05005,3.934042,4.681566,4.7715993,3.9296227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.25,8.75,95036.78,94858.54,94761.66,95418.164,0.0055756927,0.003762504,0.0049881265,0.0031724868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.71664,297.08347,306.84988,286.65,4.0105844,4.9150405,4.8033547,4.1439805,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
27.25,9.25,94934.69,94759.79,94673.6,95305.44,0.005781448,0.0038185949,0.005124045,0.003186941,2.6908626e-07,9.458924e-08,0.0,0.0,0.0,0.0,0.0,0.0,297.5167,296.85004,306.34998,286.3167,3.9184797,4.989006,4.6758056,4.1712456,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
27.25,9.75,95017.195,94851.77,94769.35,95391.1,0.006011702,0.003911032,0.0053474787,0.0032550823,2.6850572e-07,0.0,0.0,9.0370015e-08,0.0,0.0,0.0,0.0,297.31674,296.74997,306.0834,286.15,3.841326,5.00909,4.5512295,4.1667,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
27.75,-8.25,96289.75,96104.53,95973.97,96854.81,0.005164886,0.004539552,0.0066619576,0.0039830892,6.6909894e-07,0.0,0.0,1.6611904e-06,0.0,0.0,0.0,0.0,296.7833,296.25,303.18332,288.7501,4.276752,4.998029,5.531784,4.1910734,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
27.75,-7.75,96932.16,96740.74,96581.22,97528.43,0.0049871355,0.004138418,0.006028054,0.0039443932,5.262259e-07,0.0,0.0,1.5770105e-06,0.0,0.0,0.0,0.0,296.8834,296.48337,303.71664,288.55005,3.889207,4.658397,4.956403,3.8374832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-7.25,97008.85,96810.85,96642.73,97610.555,0.004949361,0.003925537,0.005702649,0.0039495216,3.9425265e-07,0.0,0.0,1.4425464e-06,0.0,0.0,0.0,0.0,297.18335,296.8834,304.38333,288.48343,3.7624798,4.5333776,4.653201,3.7582111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-6.75,96651.48,96444.94,96282.086,97238.0,0.004833246,0.003669162,0.005314036,0.0037604186,5.251157e-07,2.421196e-07,0.0,1.1790228e-06,0.0,0.0,0.0,0.0,297.21677,296.91672,304.78336,288.18338,3.7564375,4.571693,4.5130744,3.8372848,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
27.75,-6.25,96714.46,96502.125,96329.15,97300.18,0.0048769373,0.0036095295,0.0050694826,0.0036858942,2.6228116e-07,8.046492e-08,0.0,1.1777832e-06,0.0,0.0,0.0,0.0,297.68323,297.4833,305.44998,288.31668,3.7518845,4.6352477,4.443325,3.915038,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
27.75,-5.75,96435.56,96218.086,96045.65,97007.31,0.0051547023,0.0037563334,0.005067763,0.0038077186,1.2816933e-07,3.9054108e-08,0.0,2.7877303e-07,0.0,0.0,0.0,0.0,298.58334,298.3834,306.44998,288.91656,3.7164729,4.706639,4.394633,3.965414,78.81,79.43,13.17,14.33,8.08,6.21,7.67,7.52,0.337,0.424,0.046,0.046,95.0,92.5,6.4,4.74,57.3,47.6,2.01,2.44,1.42,1.25,11.8,13.3
27.75,-5.25,96692.91,96470.93,96285.164,97270.164,0.005147748,0.0037304142,0.004797585,0.0037176458,1.2777456e-07,6.495429e-08,0.0,0.0,0.0,0.0,0.0,0.0,298.81662,298.6166,306.85007,288.78336,3.686123,4.803541,4.3269467,3.9454222,78.81,79.43,13.17,14.33,8.08,6.21,7.67,7.52,0.337,0.424,0.046,0.046,95.0,92.5,6.4,4.74,57.3,47.6,2.01,2.44,1.42,1.25,11.8,13.3
27.75,-4.75,95533.23,95311.75,95158.65,96059.055,0.004975143,0.0036193735,0.0045038126,0.0035432673,2.55287e-07,1.8282621e-07,0.0,0.0,0.0,0.0,0.0,0.0,298.31668,298.15002,306.81662,288.08334,3.7047627,4.90411,4.2498393,3.9756024,78.81,79.43,13.17,14.33,8.08,6.21,7.67,7.52,0.337,0.424,0.046,0.046,95.0,92.5,6.4,4.74,57.3,47.6,2.01,2.44,1.42,1.25,11.8,13.3
27.75,-4.25,95438.59,95215.75,95061.04,95952.875,0.004944689,0.0035983173,0.0042978525,0.0034574147,2.4177868e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.41672,298.15,307.15005,287.91678,3.7688649,5.005672,4.2486973,4.0287614,78.81,79.43,13.17,14.33,8.08,6.21,7.67,7.52,0.337,0.424,0.046,0.046,95.0,92.5,6.4,4.74,57.3,47.6,2.01,2.44,1.42,1.25,11.8,13.3
27.75,-3.75,96857.414,96634.99,96425.375,97425.21,0.004852615,0.0035738836,0.004048749,0.0033486,2.0591919e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.48328,298.25003,307.41672,287.78348,3.843668,5.067097,4.273783,4.0562854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-3.25,97018.27,96797.98,96574.15,97585.4,0.0049080425,0.003660718,0.003965531,0.0033260707,1.4304875e-07,1.456858e-07,0.0,0.0,0.0,0.0,0.0,0.0,298.5167,298.25003,307.65,287.58337,3.8391469,4.9881577,4.239853,4.0386796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-2.75,97196.81,96978.836,96742.24,97764.94,0.0051143896,0.0038861714,0.004064247,0.0034799979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.1167,298.7834,308.28336,288.04996,3.8544426,4.901626,4.1492524,4.0881886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-2.25,97443.75,97229.35,96981.086,98015.07,0.005141989,0.0040060407,0.004068974,0.003504309,2.6200508e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.11676,298.71655,308.41666,287.8833,3.9156017,4.8877926,4.110721,4.2000666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-1.75,96960.68,96750.77,96515.73,97504.82,0.005290471,0.0042089685,0.0041487166,0.0036074026,1.3225549e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.34995,298.88345,308.7167,288.05002,4.005638,4.88526,4.164297,4.327889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-1.25,97575.63,97368.96,97110.875,98142.26,0.005269474,0.004231929,0.0040748823,0.003576152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.5499,298.9833,308.88333,288.1167,4.033806,4.79549,4.145889,4.3527265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-0.75,98101.97,97899.94,97625.52,98689.74,0.0050000786,0.0040549375,0.0038721461,0.0033982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4833,298.81677,308.91663,287.95004,4.050715,4.7212124,4.1548667,4.315827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,-0.25,98050.82,97854.71,97583.76,98632.1,0.0047261794,0.0038802025,0.0037047872,0.0031627472,0.0,1.1619003e-07,0.0,0.0,0.0,0.0,0.0,0.0,299.31668,298.58334,308.88342,287.75,4.3185115,4.926132,4.513153,4.49805,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,0.25,97563.54,97372.555,97121.15,98117.98,0.0045782304,0.0037737743,0.0036442084,0.002970345,0.0,1.4215748e-07,0.0,0.0,0.0,0.0,0.0,0.0,299.08334,298.18338,308.74997,287.51657,4.4808526,5.055824,4.8371196,4.643252,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,0.75,97083.664,96895.57,96664.75,97610.03,0.0045697675,0.003754452,0.0036573603,0.002888154,1.3285206e-08,1.686674e-07,2.5346727e-08,0.0,0.0,0.0,0.0,0.0,299.1166,297.9833,308.7501,287.34995,4.470181,5.052971,4.972399,4.699991,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,1.25,96154.945,95967.68,95776.98,96635.32,0.0045293123,0.003700804,0.0036899976,0.0028452994,0.0,3.5252688e-07,5.0796903e-08,0.0,0.0,0.0,0.0,0.0,298.9168,297.58337,308.64996,287.21667,4.5812106,5.1998944,5.184439,4.896127,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.75,1.75,95162.53,94975.79,94827.836,95593.06,0.00451602,0.003659616,0.0037358406,0.0028062325,0.0,9.167231e-07,1.9033352e-07,0.0,0.0,0.0,0.0,0.0,298.31656,296.81662,308.15015,286.5834,4.6223035,5.1834683,5.2631516,4.941116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,2.25,96088.04,95908.06,95724.625,96555.94,0.004671633,0.0037496276,0.0038352676,0.002917437,0.0,1.0048792e-06,1.3967899e-07,0.0,0.0,0.0,0.0,0.0,298.71664,297.1499,308.44998,286.95007,4.5455728,5.052597,5.070252,4.7948017,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,2.75,95894.43,95714.914,95536.414,96353.54,0.0047895256,0.0037527673,0.0038685296,0.0030114052,0.0,8.7427253e-07,2.1572015e-07,0.0,0.0,0.0,0.0,0.0,298.8833,297.21664,308.48337,287.21667,4.6391444,5.1884084,5.236856,4.7444987,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,3.25,95715.336,95539.055,95366.44,96164.13,0.004751628,0.0036648118,0.0038591959,0.0029813654,0.0,1.0178727e-06,2.473561e-07,1.4293215e-08,0.0,0.0,0.0,0.0,298.55005,296.88336,308.21674,286.91653,4.743734,5.290714,5.277609,4.7981906,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,3.75,95086.87,94910.1,94758.81,95504.29,0.004916933,0.0037306733,0.003994647,0.0030718166,0.0,1.2787035e-06,2.3315386e-07,0.0,0.0,0.0,0.0,0.0,298.18332,296.58328,307.85004,286.58337,4.929907,5.454674,5.435913,4.9732347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,4.25,95505.41,95330.27,95160.805,95941.27,0.005133065,0.0038313393,0.0041392706,0.0032598109,0.0,5.393649e-07,0.0,1.2816933e-08,0.0,0.0,0.0,0.0,298.4167,296.85,308.01657,286.81668,4.758759,5.3229656,5.263967,4.6979756,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,4.75,95411.805,95237.164,95069.84,95842.22,0.005206935,0.0038455545,0.0042377184,0.0033111314,0.0,3.987202e-07,0.0,0.0,0.0,0.0,0.0,0.0,298.25006,296.78317,307.8832,286.68332,4.7269115,5.271187,5.2491055,4.5494456,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
27.75,5.25,95601.414,95424.18,95256.84,96033.69,0.0052054394,0.0037662827,0.0043115937,0.0032823917,0.0,7.2913735e-07,0.0,0.0,0.0,0.0,0.0,0.0,297.95,296.48337,307.65,286.3834,4.567305,5.065333,5.0665927,4.344893,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.75,5.75,95480.664,95302.12,95146.51,95903.02,0.005180807,0.0036955895,0.0043774764,0.0032610886,0.0,3.3403765e-07,0.0,0.0,0.0,0.0,0.0,0.0,297.8166,296.4834,307.61667,286.35,4.339189,4.8398576,4.9027753,4.0836625,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.75,6.25,96731.0,96555.336,96358.52,97203.914,0.0053024716,0.0037617665,0.0045284512,0.003344647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.28333,297.11667,308.01672,286.95007,4.2271986,4.7380495,4.905174,3.9099,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
27.75,6.75,96509.29,96332.78,96152.01,96967.21,0.0055061937,0.0038794875,0.0047637857,0.0034488633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.1167,297.0166,307.88333,286.78323,4.1812835,4.679795,4.8967276,3.878843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,7.25,96090.98,95913.04,95757.16,96527.26,0.0056992006,0.0039785537,0.0049858033,0.003561457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.05014,297.04993,307.85,286.88333,4.1338477,4.68655,4.8681283,3.9309108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,7.75,95831.65,95652.41,95515.15,96250.13,0.0058014854,0.003977763,0.005086347,0.0035530936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.91663,297.0165,307.61673,286.81668,4.062432,4.7206903,4.791038,4.005839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,8.25,95412.72,95233.15,95119.94,95804.195,0.00580924,0.0039337077,0.005102063,0.0034414798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.71667,296.84998,307.25003,286.51657,4.019249,4.80118,4.7236085,4.1151366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,8.75,94960.37,94782.9,94695.88,95325.336,0.0057871877,0.0038793732,0.0051440434,0.0033076871,1.7662461e-07,2.4562976e-07,0.0,1.6059043e-07,0.0,0.0,0.0,0.0,297.2501,296.4167,306.65,285.9833,4.0306945,4.951698,4.706473,4.285086,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
27.75,9.25,94513.81,94341.03,94277.82,94855.51,0.0060641305,0.0040000444,0.0054047424,0.0033736273,1.7778912e-07,4.2994142e-07,0.0,2.7997876e-07,0.0,0.0,0.0,0.0,297.11655,296.31665,306.2833,285.78342,3.8975112,4.9563503,4.511411,4.26196,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
27.75,9.75,94680.82,94515.49,94449.87,95027.53,0.006249696,0.004073843,0.005555971,0.0034147725,4.8099315e-07,6.967737e-07,1.8773846e-07,2.8020722e-07,0.0,0.0,0.0,0.0,296.94998,296.1168,305.7833,285.55005,3.8526933,5.0368843,4.4134707,4.264091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.25,-8.25,95736.195,95540.96,95417.555,96286.414,0.0049872957,0.0042923414,0.006414263,0.0037636894,7.90174e-07,0.0,0.0,1.8668125e-06,0.0,0.0,0.0,0.0,296.21664,295.61673,302.41672,288.31677,4.1606555,4.8799148,5.249111,4.0060463,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
28.25,-7.75,95816.65,95615.51,95474.96,96381.79,0.0048540947,0.003910739,0.0057506985,0.0037273162,7.885053e-07,0.0,0.0,1.7572185e-06,0.0,0.0,0.0,0.0,296.68326,296.28336,303.31677,288.51663,4.0326133,4.884835,4.9218116,3.8998086,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
28.25,-7.25,96314.414,96104.914,95946.625,96899.82,0.0048286696,0.0036487796,0.005352229,0.0038105978,0.0,1.3425287e-08,0.0,1.8340352e-06,0.0,0.0,0.0,0.0,297.08328,296.68323,304.1167,288.51663,3.7536936,4.6272125,4.445268,3.6860192,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
28.25,-6.75,96210.79,95995.71,95836.71,96788.99,0.004814462,0.0035517886,0.0051353523,0.0037842102,6.557029e-07,5.3643276e-08,0.0,1.5703775e-06,0.0,0.0,0.0,0.0,297.35016,297.01672,304.7166,288.31674,3.7066987,4.614389,4.292439,3.7208974,58.06,49.91,22.85,26.31,19.09,23.43,7.87,7.9,0.501,0.288,0.06,0.02,90.7,97.0,9.98,10.31,57.8,44.8,18.23,26.54,1.48,1.43,10.3,10.8
28.25,-6.25,96293.25,96074.37,95907.16,96873.15,0.0047829184,0.0034924746,0.0048921998,0.0036702326,6.5090177e-07,1.05692074e-07,0.0,1.5540363e-06,0.0,0.0,0.0,0.0,297.58337,297.34988,305.31656,288.25,3.727071,4.7336087,4.3351474,3.8033369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.25,-5.75,96322.19,96099.81,95928.65,96897.51,0.0047921385,0.0034795206,0.0047126687,0.0035250552,3.8649821e-07,0.0,0.0,1.4098624e-06,0.0,0.0,0.0,0.0,297.81665,297.6166,305.94998,288.11667,3.7028592,4.810186,4.2980723,3.842467,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
28.25,-5.25,96448.28,96222.375,96042.055,97025.445,0.0047802706,0.003449404,0.0044799317,0.0034637318,3.837176e-07,0.0,0.0,6.3641824e-07,0.0,0.0,0.0,0.0,297.98325,297.78333,306.3833,288.05005,3.6990948,4.8710117,4.300387,3.8533287,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
